Date,Open,High,Low,Close,Adj Close,Volume
4/30/2002,1.706429,1.741429,1.696429,1.733571,1.151516,70240800
5/1/2002,1.735,1.735,1.668571,1.712857,1.137757,53676000
5/2/2002,1.700714,1.738571,1.685714,1.692143,1.123998,59836000
5/3/2002,1.683571,1.715714,1.673571,1.679286,1.115457,57695400
5/6/2002,1.667857,1.678571,1.604286,1.617857,1.074653,62416200
5/7/2002,1.638571,1.639286,1.581429,1.605,1.066113,60687200
5/8/2002,1.657143,1.751429,1.645714,1.740714,1.156261,109170600
5/9/2002,1.732143,1.739286,1.7,1.727857,1.147721,56154000
5/10/2002,1.735,1.735,1.641429,1.665714,1.106442,58849000
5/13/2002,1.68,1.720714,1.638571,1.71,1.135859,66402000
5/14/2002,1.746429,1.834286,1.73,1.829286,1.215094,131626600
5/15/2002,1.812143,1.855714,1.774286,1.805714,1.199437,83956600
5/16/2002,1.79,1.817857,1.767857,1.800714,1.196116,56763000
5/17/2002,1.820714,1.841429,1.757857,1.786429,1.186626,59123400
5/20/2002,1.755,1.780714,1.752143,1.767143,1.173816,67478600
5/21/2002,1.773571,1.785714,1.671429,1.675714,1.113085,70247800
5/22/2002,1.669286,1.740714,1.665714,1.737143,1.153888,72718800
5/23/2002,1.746429,1.802857,1.719286,1.798571,1.194692,92349600
5/24/2002,1.785,1.785,1.711429,1.725,1.145822,41543600
5/28/2002,1.692143,1.728571,1.673571,1.712857,1.137757,37429000
5/29/2002,1.708571,1.745714,1.675,1.712857,1.137757,55448400
5/30/2002,1.697857,1.741429,1.679286,1.728571,1.148195,49093800
5/31/2002,1.720714,1.732143,1.662857,1.664286,1.105493,91373800
6/3/2002,1.670714,1.675,1.612857,1.636429,1.08699,58777600
6/4/2002,1.634286,1.645714,1.584286,1.627143,1.080822,86955400
6/5/2002,1.630714,1.630714,1.596429,1.622857,1.077975,69270600
6/6/2002,1.64,1.659286,1.574286,1.582857,1.051405,64999200
6/7/2002,1.554286,1.567143,1.495,1.528571,1.015346,153094200
6/10/2002,1.534286,1.56,1.524286,1.534286,1.019142,69393800
6/11/2002,1.545714,1.55,1.457857,1.461429,0.970746,87374000
6/12/2002,1.457857,1.482143,1.424286,1.435,0.953192,132179600
6/13/2002,1.43,1.432143,1.384286,1.395714,0.927096,88020800
6/14/2002,1.374286,1.454286,1.293571,1.435714,0.953666,106225000
6/17/2002,1.445714,1.473571,1.417857,1.467143,0.974542,81152400
6/18/2002,1.458571,1.470714,1.427143,1.439286,0.956038,88340000
6/19/2002,1.240714,1.257143,1.205714,1.222857,0.812277,427366800
6/20/2002,1.226429,1.257143,1.203571,1.222143,0.811802,99159200
6/21/2002,1.212143,1.249286,1.199286,1.203571,0.799466,111294400
6/24/2002,1.197857,1.266429,1.192857,1.233571,0.819393,107983400
6/25/2002,1.242857,1.262857,1.204286,1.224286,0.813226,75300400
6/26/2002,1.2,1.235,1.141429,1.182143,0.785233,139738200
6/27/2002,1.199286,1.233571,1.172857,1.218571,0.80943,62914600
6/28/2002,1.221429,1.272857,1.214286,1.265714,0.840744,67464600
7/1/2002,1.265,1.277143,1.217857,1.218571,0.80943,55672400
7/2/2002,1.216429,1.225714,1.202143,1.21,0.803736,76297200
7/3/2002,1.200714,1.262857,1.196429,1.253571,0.832679,49757400
7/5/2002,1.265,1.339286,1.265,1.338571,0.889139,40412400
7/8/2002,1.322857,1.329286,1.262857,1.286429,0.854504,52801000
7/9/2002,1.292143,1.306429,1.247143,1.252143,0.83173,56687400
7/10/2002,1.265,1.297857,1.232143,1.237143,0.821766,51720200
7/11/2002,1.232857,1.310714,1.212143,1.307143,0.868263,93419200
7/12/2002,1.325,1.342143,1.232857,1.250714,0.830781,110873000
7/15/2002,1.245,1.328571,1.200714,1.302143,0.864942,73998400
7/16/2002,1.296429,1.326429,1.257857,1.275714,0.847387,111692000
7/17/2002,1.152143,1.157143,1.085,1.116429,0.741582,303871400
7/18/2002,1.107143,1.111429,1.053571,1.070714,0.711216,139865600
7/19/2002,1.05,1.083571,1.037857,1.068571,0.709793,96301800
7/22/2002,1.053571,1.085,1.043571,1.065714,0.707895,107724400
7/23/2002,1.064286,1.080714,1.031429,1.033571,0.686545,99972600
7/24/2002,1.023571,1.087143,1.017857,1.085714,0.72118,101648400
7/25/2002,1.066429,1.067857,1.000714,1.025714,0.681325,119838600
7/26/2002,1.032857,1.037857,0.985714,1.024286,0.680377,51926000
7/29/2002,1.034286,1.078571,1.026429,1.072857,0.71264,68740000
7/30/2002,1.060714,1.107857,1.04,1.102143,0.732093,88709600
7/31/2002,1.1,1.101429,1.064286,1.09,0.724027,77674800
8/1/2002,1.079286,1.101429,1.052143,1.057143,0.702202,57239000
8/2/2002,1.052857,1.071429,1.017857,1.032143,0.685596,44765000
8/5/2002,1.036429,1.05,0.997857,0.999286,0.663771,51006200
8/6/2002,1.015,1.087857,1.005714,1.052857,0.699355,68013400
8/7/2002,1.077857,1.097143,1.025,1.073571,0.713115,83368600
8/8/2002,1.055,1.098571,1.055,1.092857,0.725925,56837200
8/9/2002,1.089286,1.089286,1.053571,1.071429,0.711691,51429000
8/12/2002,1.064286,1.072857,1.049286,1.070714,0.711216,44941400
8/13/2002,1.064286,1.086429,1.039286,1.042143,0.692238,67467400
8/14/2002,1.047857,1.096429,1.038571,1.083571,0.719757,99771000
8/15/2002,1.089286,1.125,1.072143,1.115,0.740633,80519600
8/16/2002,1.103571,1.15,1.091429,1.129286,0.750122,61306000
8/19/2002,1.127143,1.160714,1.122857,1.141429,0.758188,54139400
8/20/2002,1.140714,1.149286,1.109286,1.136429,0.754867,46656400
8/21/2002,1.143571,1.16,1.103571,1.151429,0.764831,50607200
8/22/2002,1.157143,1.160714,1.118571,1.140714,0.757714,64577800
8/23/2002,1.135714,1.137857,1.103571,1.123571,0.746327,40811400
8/26/2002,1.139286,1.139286,1.082857,1.109286,0.736837,47492200
8/27/2002,1.122143,1.124286,1.050714,1.060714,0.704574,65557800
8/28/2002,1.057143,1.08,1.046429,1.05,0.697457,61993400
8/29/2002,1.046429,1.077143,1.036429,1.05,0.697457,41042400
8/30/2002,1.052143,1.081429,1.041429,1.053571,0.69983,48379800
9/3/2002,1.035,1.039286,1.003571,1.003571,0.666617,69234200
9/4/2002,1.014286,1.055714,1.012143,1.034286,0.687019,105165200
9/5/2002,1.015714,1.025714,1.003571,1.012857,0.672785,56544600
9/6/2002,1.036429,1.046429,1.016429,1.027143,0.682275,45397800
9/9/2002,1.02,1.037857,1.010714,1.026429,0.6818,39561200
9/10/2002,1.029286,1.035,1.008571,1.023571,0.679902,62367200
9/11/2002,1.024286,1.042857,1.010714,1.020714,0.678004,50603000
9/12/2002,1.014286,1.036429,1.008571,1.01,0.670887,67457600
9/13/2002,1.009286,1.024286,1.003571,1.012143,0.672311,70737800
9/16/2002,1.01,1.043571,1.008571,1.035714,0.687968,71660400
9/17/2002,1.040714,1.073571,1.040714,1.057143,0.702202,106999200
9/18/2002,1.049286,1.077857,1.037143,1.072857,0.71264,82160400
9/19/2002,1.053571,1.057143,1.034286,1.041429,0.691764,51486400
9/20/2002,1.044286,1.067143,1.037143,1.062143,0.705523,88197200
9/23/2002,1.054286,1.068571,1.032143,1.060714,0.704574,65927400
9/24/2002,1.028571,1.058571,1.028571,1.045714,0.694611,62665400
9/25/2002,1.049286,1.083571,1.046429,1.066429,0.70837,63670600
9/26/2002,1.078571,1.085,1.039286,1.05,0.697457,52161200
9/27/2002,1.035,1.060714,1.034286,1.051429,0.698406,51538200
9/30/2002,1.028571,1.040714,1.01,1.035714,0.687968,59424400
10/1/2002,1.042143,1.042857,1,1.036429,0.688443,85605800
10/2/2002,1.023571,1.045,1.007143,1.012143,0.672311,57337000
10/3/2002,1.012857,1.042857,1.004286,1.021429,0.678479,54474000
10/4/2002,1.025714,1.028571,0.999286,1.002143,0.665668,47706400
10/7/2002,0.997857,1.015,0.982857,0.983571,0.653332,61174400
10/8/2002,0.992857,0.997143,0.954286,0.977143,0.649062,113411200
10/9/2002,0.967143,0.989286,0.957857,0.970714,0.644792,89171600
10/10/2002,0.973571,1.015714,0.97,1.007857,0.669464,80393600
10/11/2002,1.017857,1.055714,1.007143,1.036429,0.688443,73669400
10/14/2002,1.039286,1.07,1.031429,1.055,0.700779,48601000
10/15/2002,1.087143,1.089286,1.055714,1.082857,0.719282,101379600
10/16/2002,1.061429,1.080714,0.992857,1.04,0.690815,76906200
10/17/2002,1.015,1.027143,0.998571,1.007857,0.669464,117324200
10/18/2002,1,1.025,0.995,1.024286,0.680377,72074800
10/21/2002,1.018571,1.045,1,1.04,0.690815,59630200
10/22/2002,1.033571,1.062857,1.018571,1.05,0.697457,54537000
10/23/2002,1.045,1.07,1.035714,1.062857,0.705998,52259200
10/24/2002,1.072857,1.086429,1.039286,1.049286,0.696983,43687000
10/25/2002,1.049286,1.103571,1.042143,1.101429,0.731619,69767600
10/28/2002,1.110714,1.139286,1.089286,1.115,0.740633,87325000
10/29/2002,1.112143,1.134286,1.068571,1.102857,0.732567,64794800
10/30/2002,1.106429,1.169286,1.105714,1.141429,0.758188,67669000
10/31/2002,1.142143,1.174286,1.137143,1.147857,0.762458,73959200
11/1/2002,1.138571,1.178571,1.135,1.168571,0.776218,47457200
11/4/2002,1.178571,1.241429,1.167857,1.206429,0.801364,94204600
11/5/2002,1.196429,1.211429,1.167857,1.207143,0.801839,52673600
11/6/2002,1.22,1.237143,1.192857,1.23,0.817021,54097400
11/7/2002,1.21,1.221429,1.129286,1.142857,0.759137,84044800
11/8/2002,1.143571,1.157143,1.108571,1.131429,0.751546,47516000
11/11/2002,1.124286,1.135,1.08,1.082857,0.719282,38243800
11/12/2002,1.094286,1.145714,1.091429,1.117143,0.742057,55948200
11/13/2002,1.107143,1.147857,1.091429,1.113571,0.739684,57934800
11/14/2002,1.135714,1.172143,1.127143,1.164286,0.773371,35428400
11/15/2002,1.159286,1.16,1.125714,1.139286,0.756765,40248600
11/18/2002,1.156429,1.157143,1.108571,1.117857,0.742531,41144600
11/19/2002,1.110714,1.125,1.072143,1.090714,0.724501,52738000
11/20/2002,1.092857,1.121429,1.089286,1.109286,0.736837,52185000
11/21/2002,1.135714,1.174286,1.125,1.167857,0.775743,104620600
11/22/2002,1.149286,1.164286,1.135714,1.143571,0.759612,56964600
11/25/2002,1.145,1.152857,1.122143,1.140714,0.757714,49856800
11/26/2002,1.132143,1.135714,1.090714,1.100714,0.731144,60065600
11/27/2002,1.114286,1.132857,1.103571,1.122857,0.745852,71699600
11/29/2002,1.127857,1.134286,1.100714,1.107143,0.735414,35858200
12/2/2002,1.135714,1.15,1.072143,1.084286,0.720231,99685600
12/3/2002,1.085714,1.095714,1.078571,1.082857,0.719282,56967400
12/4/2002,1.084286,1.085,1.035714,1.069286,0.710268,81439400
12/5/2002,1.073571,1.077143,1.037857,1.045,0.694136,60849600
12/6/2002,1.046429,1.085,1.037143,1.067857,0.709319,61339600
12/9/2002,1.067143,1.067857,1.047857,1.053571,0.69983,59021200
12/10/2002,1.053571,1.103571,1.052143,1.091429,0.724976,77152600
12/11/2002,1.092857,1.106429,1.077143,1.106429,0.73494,63375200
12/12/2002,1.107857,1.110714,1.072143,1.085,0.720706,37335200
12/13/2002,1.081429,1.082143,1.046429,1.056429,0.701727,41195000
12/16/2002,1.057857,1.078571,1.043571,1.060714,0.704574,62906200
12/17/2002,1.060714,1.085,1.047143,1.077143,0.715487,55665400
12/18/2002,1.057143,1.061429,1.035714,1.040714,0.691289,37675400
12/19/2002,1.037857,1.065714,1.007143,1.014286,0.673734,86879800
12/20/2002,1.020714,1.04,0.984286,1.01,0.670887,79524200
12/23/2002,1.011429,1.039286,1.008571,1.035,0.687494,31456600
12/24/2002,1.031429,1.033571,1.021429,1.025714,0.681325,9835000
12/26/2002,1.03,1.057857,1.02,1.028571,0.683223,21355600
12/27/2002,1.022143,1.027143,1.000714,1.004286,0.667092,20008800
12/30/2002,1.005714,1.010714,0.988571,1.005,0.667566,38760400
12/31/2002,1,1.025714,0.996429,1.023571,0.679902,50181600
1/2/2003,1.025714,1.065714,1.025,1.057143,0.702202,45357200
1/3/2003,1.057143,1.066429,1.042143,1.064286,0.706946,36863400
1/6/2003,1.073571,1.098571,1.062857,1.064286,0.706946,97633200
1/7/2003,1.056429,1.071429,1.033571,1.060714,0.704574,85586200
1/8/2003,1.041429,1.050714,1.031429,1.039286,0.69034,57411200
1/9/2003,1.044286,1.065714,1.035714,1.048571,0.696508,53813200
1/10/2003,1.041429,1.058571,1.035,1.051429,0.698406,43775200
1/13/2003,1.064286,1.064286,1.025714,1.045,0.694136,44735600
1/14/2003,1.049286,1.058571,1.035,1.043571,0.693187,46715200
1/15/2003,1.042143,1.05,1.018571,1.030714,0.684647,92782200
1/16/2003,1.015,1.054286,1.015,1.044286,0.693662,139767600
1/17/2003,1.04,1.04,1.005714,1.007143,0.66899,66690400
1/21/2003,1.015,1.029286,1,1.001429,0.665194,63364000
1/22/2003,0.998571,1.010714,0.985714,0.991429,0.658552,53785200
1/23/2003,1.003571,1.025714,0.996429,1.012143,0.672311,57064000
1/24/2003,1.017143,1.017143,0.968571,0.985714,0.654756,76367200
1/27/2003,0.977143,1.035714,0.975,1.009286,0.670413,97851600
1/28/2003,1.017143,1.049286,1.011429,1.041429,0.691764,71563800
1/29/2003,1.039286,1.078571,1.021429,1.066429,0.70837,93261000
1/30/2003,1.07,1.076429,1.020714,1.022857,0.679428,101764600
1/31/2003,1.013571,1.039286,1.003571,1.025714,0.681325,85306200
2/3/2003,1.029286,1.065,1.025,1.047143,0.695559,66196200
2/4/2003,1.032143,1.046429,1.022143,1.042857,0.692713,79353400
2/5/2003,1.050714,1.066429,1.031429,1.032143,0.685596,55403600
2/6/2003,1.025714,1.042143,1.015714,1.030714,0.684647,44787400
2/7/2003,1.039286,1.042857,1.005,1.010714,0.671362,67425400
2/10/2003,1.018571,1.040714,1.004286,1.025,0.680851,41972000
2/11/2003,1.035714,1.045,1.014286,1.025,0.680851,41195000
2/12/2003,1.019286,1.042857,1.019286,1.027857,0.682749,57171800
2/13/2003,1.029286,1.045714,1.017143,1.038571,0.689866,52123400
2/14/2003,1.043571,1.051429,1.025,1.047857,0.696034,60824400
2/18/2003,1.053571,1.092857,1.051429,1.090714,0.724501,72724400
2/19/2003,1.076429,1.082143,1.048571,1.060714,0.704574,60092200
2/20/2003,1.060714,1.068571,1.050714,1.055,0.700779,56088200
2/21/2003,1.058571,1.075714,1.046429,1.071429,0.711691,39361000
2/24/2003,1.061429,1.073571,0.985714,1.052857,0.699355,45063200
2/25/2003,1.048571,1.077143,1.041429,1.072857,0.71264,47160400
2/26/2003,1.070714,1.072857,1.034286,1.035714,0.687968,54273800
2/27/2003,1.040714,1.071429,1.036429,1.061429,0.705049,38585400
2/28/2003,1.061429,1.077857,1.055,1.072143,0.712166,48774600
3/3/2003,1.072143,1.082857,1.039286,1.046429,0.695085,50940400
3/4/2003,1.052857,1.057857,1.031429,1.04,0.690815,31603600
3/5/2003,1.043571,1.057143,1.037143,1.044286,0.693662,31670800
3/6/2003,1.041429,1.042857,1.028571,1.04,0.690815,24964800
3/7/2003,1.033571,1.050714,1.022143,1.037857,0.689391,50246000
3/10/2003,1.036429,1.047857,1.021429,1.026429,0.6818,33643400
3/11/2003,1.025714,1.035,1.008571,1.016429,0.675158,40297600
3/12/2003,1.012143,1.027857,1.004286,1.015714,0.674683,55640200
3/13/2003,1.033571,1.057143,1.012143,1.051429,0.698406,83861400
3/14/2003,1.048571,1.072143,1.045714,1.055714,0.701253,38274600
3/17/2003,1.063571,1.076429,1.050714,1.072143,0.712166,99978200
3/18/2003,1.071429,1.077857,1.058571,1.071429,0.711691,57495200
3/19/2003,1.076429,1.082143,1.056429,1.067857,0.709319,35329000
3/20/2003,1.066429,1.070714,1.042857,1.065,0.707421,40794600
3/21/2003,1.077857,1.082143,1.058571,1.071429,0.711691,74487000
3/24/2003,1.047857,1.057143,1.025,1.026429,0.6818,40275200
3/25/2003,1.029286,1.059286,1.026429,1.039286,0.69034,41924400
3/26/2003,1.039286,1.04,1.021429,1.029286,0.683698,44585800
3/27/2003,1.022857,1.05,1.022857,1.035,0.687494,30598400
3/28/2003,1.028571,1.044286,1.026429,1.040714,0.691289,36325800
3/31/2003,1.023571,1.037857,1.002857,1.01,0.670887,64164800
4/1/2003,1.014286,1.022143,1.005,1.011429,0.671836,38585400
4/2/2003,1.025714,1.049286,1.019286,1.042857,0.692713,42842800
4/3/2003,1.04,1.05,1.025,1.032857,0.68607,36428000
4/4/2003,1.037143,1.047857,1.027857,1.029286,0.683698,36505000
4/7/2003,1.060714,1.067857,1.029286,1.035,0.687494,49215600
4/8/2003,1.036429,1.046429,1.025714,1.032143,0.685596,32233600
4/9/2003,1.037143,1.044286,1.01,1.013571,0.67326,36681400
4/10/2003,1.014286,1.027857,1.014286,1.026429,0.6818,26775000
4/11/2003,1.003571,1.031429,0.923571,0.942857,0.626288,348177200
4/14/2003,0.979286,0.982143,0.964286,0.97,0.644318,125739600
4/15/2003,0.970714,0.971429,0.95,0.956429,0.635303,75992000
4/16/2003,0.927857,0.976429,0.922857,0.945714,0.628186,254044000
4/17/2003,0.942857,0.946429,0.908571,0.937143,0.622492,154064400
4/21/2003,0.937857,0.942143,0.927143,0.938571,0.623441,38080000
4/22/2003,0.941429,0.972857,0.935,0.965,0.640997,75142200
4/23/2003,0.966429,0.973571,0.954286,0.97,0.644318,52420200
4/24/2003,0.965714,0.972143,0.928571,0.96,0.637675,81277000
4/25/2003,0.961429,0.97,0.945,0.953571,0.633405,51329600
4/28/2003,0.962857,0.997143,0.959286,0.99,0.657603,159199600
4/29/2003,0.998571,1.011429,0.97,1.004286,0.667092,114559200
4/30/2003,0.995,1.025,0.989286,1.015714,0.674683,114543800
5/1/2003,1.017857,1.027857,1,1.025714,0.681325,85689800
5/2/2003,1.032857,1.042143,1.024286,1.032143,0.685596,80295600
5/5/2003,1.055,1.205714,1.053571,1.149286,0.763407,388927000
5/6/2003,1.151429,1.278571,1.15,1.25,0.830306,378623000
5/7/2003,1.237857,1.302857,1.222143,1.260714,0.837423,263594800
5/8/2003,1.264286,1.290714,1.235,1.285714,0.854029,171934000
5/9/2003,1.309286,1.314286,1.277143,1.307143,0.868263,147096600
5/12/2003,1.296429,1.338571,1.295,1.325714,0.880599,104843200
5/13/2003,1.316429,1.355,1.282143,1.333571,0.885818,111699000
5/14/2003,1.345,1.345714,1.316429,1.325,0.880125,88872000
5/15/2003,1.328571,1.346429,1.319286,1.337857,0.888665,71248800
5/16/2003,1.327857,1.357857,1.305714,1.342857,0.891986,85407000
5/19/2003,1.323571,1.332143,1.29,1.292857,0.858774,111472200
5/20/2003,1.292857,1.297143,1.257143,1.270714,0.844066,104055000
5/21/2003,1.270714,1.292143,1.262143,1.275,0.846912,76252400
5/22/2003,1.277857,1.314286,1.267143,1.302857,0.865416,44615200
5/23/2003,1.300714,1.318571,1.282857,1.308571,0.869212,51679600
5/27/2003,1.282857,1.35,1.279286,1.348571,0.895782,72532600
5/28/2003,1.321429,1.332857,1.296429,1.305714,0.867314,84919800
5/29/2003,1.306429,1.321429,1.278571,1.292857,0.858774,83441400
5/30/2003,1.294286,1.298571,1.252143,1.282143,0.851657,95687200
6/2/2003,1.292857,1.306429,1.233571,1.246429,0.827934,104647200
6/3/2003,1.245714,1.262143,1.215714,1.236429,0.821292,90214600
6/4/2003,1.235714,1.270714,1.224286,1.257143,0.835051,67800600
6/5/2003,1.246429,1.267143,1.237857,1.26,0.836949,51374400
6/6/2003,1.267143,1.288571,1.224286,1.225,0.8137,60347000
6/9/2003,1.21,1.217143,1.187857,1.199286,0.79662,64988000
6/10/2003,1.206429,1.235,1.196429,1.227143,0.815124,44161600
6/11/2003,1.225,1.250714,1.200714,1.246429,0.827934,56278600
6/12/2003,1.253571,1.277143,1.246429,1.269286,0.843117,63147000
6/13/2003,1.267857,1.282143,1.223571,1.244286,0.826511,47811400
6/16/2003,1.257143,1.305,1.246429,1.305,0.86684,59631600
6/17/2003,1.315,1.321429,1.285,1.299286,0.863044,44366000
6/18/2003,1.317857,1.391429,1.307857,1.365714,0.907169,113745800
6/19/2003,1.382857,1.400714,1.340714,1.367143,0.908118,95382000
6/20/2003,1.382143,1.398571,1.35,1.371429,0.910965,89136600
6/23/2003,1.378571,1.406429,1.339286,1.361429,0.904322,76840400
6/24/2003,1.390714,1.405,1.337143,1.341429,0.891037,128595600
6/25/2003,1.347143,1.385714,1.336429,1.363571,0.905746,82453000
6/26/2003,1.335714,1.38,1.335714,1.377857,0.915235,40426400
6/27/2003,1.378571,1.379286,1.32,1.337857,0.888665,91448000
6/30/2003,1.334286,1.372143,1.327857,1.361429,0.904322,55538000
7/1/2003,1.347857,1.37,1.322143,1.363571,0.905746,45248000
7/2/2003,1.359286,1.385714,1.358571,1.376429,0.914286,81324600
7/3/2003,1.357143,1.396429,1.355714,1.366429,0.907643,34442800
7/7/2003,1.376429,1.441429,1.366429,1.419286,0.942753,71568000
7/8/2003,1.394286,1.464286,1.392143,1.457143,0.9679,64184400
7/9/2003,1.443571,1.460714,1.420714,1.420714,0.943702,53411400
7/10/2003,1.42,1.424286,1.383571,1.398571,0.928994,42733600
7/11/2003,1.404286,1.428571,1.395,1.417857,0.941804,34214600
7/14/2003,1.429286,1.457143,1.419286,1.421429,0.944177,47101600
7/15/2003,1.43,1.445714,1.387857,1.400714,0.930418,51661400
7/16/2003,1.426429,1.428571,1.384286,1.419286,0.942753,62732600
7/17/2003,1.442143,1.496429,1.437857,1.492857,0.991623,187803000
7/18/2003,1.492857,1.512857,1.457143,1.49,0.989725,74709600
7/21/2003,1.477857,1.485714,1.45,1.472143,0.977864,45952200
7/22/2003,1.490714,1.497143,1.464286,1.485714,0.986879,49606200
7/23/2003,1.496429,1.497143,1.461429,1.485,0.986404,35758800
7/24/2003,1.502857,1.535714,1.455714,1.465,0.973119,57309000
7/25/2003,1.457857,1.540714,1.457143,1.538571,1.021988,54171600
7/28/2003,1.535714,1.535714,1.49,1.499286,0.995893,42589400
7/29/2003,1.499286,1.505714,1.465714,1.48,0.983083,49280000
7/30/2003,1.483571,1.492857,1.440714,1.448571,0.962207,43398600
7/31/2003,1.481429,1.525,1.469286,1.505714,1.000163,75366200
8/1/2003,1.5,1.519286,1.474286,1.480714,0.983557,37401000
8/4/2003,1.466429,1.535714,1.448571,1.515,1.006331,57528800
8/5/2003,1.525,1.528571,1.435714,1.455714,0.966951,62360200
8/6/2003,1.432857,1.440714,1.392857,1.402143,0.931367,61366200
8/7/2003,1.409286,1.435,1.387143,1.423571,0.9456,43594600
8/8/2003,1.436429,1.437857,1.4,1.402857,0.931841,34414800
8/11/2003,1.415714,1.423571,1.393571,1.404286,0.93279,34307000
8/12/2003,1.411429,1.414286,1.39,1.407143,0.934688,41109600
8/13/2003,1.418571,1.452857,1.398571,1.441429,0.957462,71024800
8/14/2003,1.443571,1.452143,1.424286,1.426429,0.947498,48195000
8/15/2003,1.43,1.433571,1.404286,1.407857,0.935162,31466400
8/18/2003,1.418571,1.457857,1.408571,1.452857,0.965053,48193600
8/19/2003,1.455,1.460714,1.428571,1.451429,0.964104,33422200
8/20/2003,1.441429,1.519286,1.438571,1.500714,0.996842,68303200
8/21/2003,1.502143,1.550714,1.496429,1.548571,1.028631,63831600
8/22/2003,1.557857,1.571429,1.474286,1.491429,0.990674,62566000
8/25/2003,1.484286,1.493571,1.463571,1.49,0.989725,34445600
8/26/2003,1.482143,1.505,1.453571,1.503571,0.99874,41239800
8/27/2003,1.493571,1.534286,1.475714,1.534286,1.019142,56425600
8/28/2003,1.523571,1.587143,1.523571,1.585,1.052828,79906400
8/29/2003,1.585714,1.632143,1.575,1.615,1.072756,65788800
9/2/2003,1.618571,1.635714,1.6,1.632143,1.084143,60533200
9/3/2003,1.628571,1.665714,1.625714,1.639286,1.088887,67207000
9/4/2003,1.654286,1.660714,1.626429,1.630714,1.083194,49945000
9/5/2003,1.623571,1.653571,1.600714,1.607143,1.067537,60033400
9/8/2003,1.605714,1.627857,1.605,1.624286,1.078924,41811000
9/9/2003,1.609286,1.619286,1.58,1.597857,1.061369,45092600
9/10/2003,1.589286,1.615,1.579286,1.584286,1.052354,56222600
9/11/2003,1.589286,1.627857,1.578571,1.611429,1.070383,53421200
9/12/2003,1.607857,1.652857,1.593571,1.65,1.096004,44997400
9/15/2003,1.629286,1.635714,1.58,1.586429,1.053777,56711200
9/16/2003,1.586429,1.620714,1.585714,1.597143,1.060894,67251800
9/17/2003,1.597857,1.598571,1.560714,1.58,1.049507,72349200
9/18/2003,1.578571,1.642143,1.567857,1.634286,1.085566,63226800
9/19/2003,1.634286,1.646429,1.602143,1.612857,1.071332,51489200
9/22/2003,1.584286,1.607143,1.565714,1.577143,1.047609,44955400
9/23/2003,1.572857,1.604286,1.562857,1.602143,1.064216,33112800
9/24/2003,1.586429,1.593571,1.505714,1.522857,1.01155,75321400
9/25/2003,1.524286,1.526429,1.446429,1.459286,0.969323,143595200
9/26/2003,1.45,1.55,1.439286,1.477857,0.981659,86812600
9/29/2003,1.535,1.547857,1.475,1.521429,1.010601,91425600
9/30/2003,1.506429,1.515714,1.46,1.48,0.983083,71356600
10/1/2003,1.479286,1.507143,1.442143,1.485,0.986404,59028200
10/2/2003,1.485714,1.485714,1.448571,1.469286,0.975966,51014600
10/3/2003,1.499286,1.561429,1.491429,1.549286,1.029105,74900000
10/6/2003,1.547857,1.595,1.541429,1.592143,1.057573,67082400
10/7/2003,1.575,1.672143,1.565,1.658571,1.101698,104543600
10/8/2003,1.660714,1.681429,1.623571,1.647143,1.094107,107167200
10/9/2003,1.664286,1.690714,1.627857,1.675,1.11261,86937200
10/10/2003,1.678571,1.700714,1.669286,1.691429,1.123523,43709400
10/13/2003,1.695,1.743571,1.694286,1.739286,1.155312,69966400
10/14/2003,1.737143,1.767143,1.727857,1.753571,1.164801,68854800
10/15/2003,1.775,1.786429,1.755714,1.772857,1.177612,152525800
10/16/2003,1.7,1.702857,1.600714,1.660714,1.103121,243920600
10/17/2003,1.67,1.677857,1.602143,1.625,1.079398,89952800
10/20/2003,1.614286,1.667143,1.598571,1.658571,1.101698,69783000
10/21/2003,1.665,1.671429,1.625,1.655714,1.0998,44115400
10/22/2003,1.638571,1.657143,1.62,1.625714,1.079873,40399800
10/23/2003,1.623571,1.653571,1.613571,1.642143,1.090785,41302800
10/24/2003,1.611429,1.632143,1.587857,1.614286,1.072281,54964000
10/27/2003,1.625,1.635,1.606429,1.614286,1.072281,40503400
10/28/2003,1.611429,1.697857,1.6,1.694286,1.125421,62928600
10/29/2003,1.679286,1.707143,1.667143,1.692143,1.123998,66770200
10/30/2003,1.713571,1.714286,1.633571,1.649286,1.09553,65139200
10/31/2003,1.664286,1.667857,1.627143,1.635,1.086041,54538400
11/3/2003,1.630714,1.664286,1.627143,1.653571,1.098376,75710600
11/4/2003,1.647857,1.65,1.613571,1.636429,1.08699,62308400
11/5/2003,1.63,1.652143,1.605,1.645,1.092683,80617600
11/6/2003,1.636429,1.653571,1.617857,1.651429,1.096953,99268400
11/7/2003,1.656429,1.66,1.603571,1.607143,1.067537,52536400
11/10/2003,1.603571,1.617857,1.56,1.564286,1.039069,58569000
11/11/2003,1.564286,1.572857,1.534286,1.538571,1.021988,53768400
11/12/2003,1.534286,1.622857,1.534286,1.595,1.059471,75000800
11/13/2003,1.576429,1.611429,1.565714,1.601429,1.063741,53193000
11/14/2003,1.605714,1.615,1.52,1.532857,1.018193,59262000
11/17/2003,1.525,1.526429,1.496429,1.509286,1.002536,57064000
11/18/2003,1.515,1.524286,1.453571,1.457857,0.968374,66798200
11/19/2003,1.468571,1.475,1.447143,1.458571,0.968849,86146200
